,ts,title
3271,20151217,"Appeals court maintains Apple injunction order against Samsung. Two years after acquisition, Apple shuts social analytics platform Topsy. Two years after acquisition, Apple shuts social analytics platform Topsy. IBM Releases 100th IBM MobileFirst for iOS App in Partnership with Apple to Transform the Nature of Work. Australia banks agree Android Pay deal, Apple Pay still frozen out . UPDATE 1-Australia banks agree Android Pay deal, Apple Pay still frozen out"
3272,20151218,"Apple partners with UnionPay to launch payment service in China. Hagens Berman: iPhone Users Sue Apple for Concealing Wi-Fi Defect Causing Data Overage Fees. Apple & China UnionPay to Bring Apple Pay to China. Apple supplier's light forecast exacerbates iPhone jitters. Apple names Jeff Williams COO, a job once held by Tim Cook. Gameloft Announces the Release of Two of Its Biggest Franchises on the New Apple TV. Apple appoints Jeff Williams COO. Apple Names Jeff Williams Chief Operating Officer. Digital Legends Entertainment Brings Editor's Choice Afterpulse to the All-New Apple TV. Research and Markets: Apple iPhone 6s Plus - Teardown & Physical Analyses of Key Components & Technological Comparison with the Samsung Galaxy S6. Natural Cycles: Women Can Now Track Their Fertility with Apple Watch"
3273,20151219,"Tim Cook calls notion of Apple avoiding U.S. taxes 'political crap'. UPDATE 2-Tim Cook calls notion of Apple avoiding US taxes 'political crap'. Apple hit with proposed class suit over iPhone data usage. Apple to launch Apple Pay in China, take on Alibaba, Tencent. UPDATE 2-Apple to launch Apple Pay in China, take on Alibaba, Tencent. Tim Cook calls notion of Apple avoiding US taxes ""political crap"". Leviton Debuts Apple WatchÂ® Support for Snap-Link Mobile. Republic Bank Offers Apple Pay to Credit & Debit Card Clients. BRIEF-Mondo TV executes license agreement with Apple Beauty Inc"
3274,20151220,
3275,20151221,
3276,20151222,"US STOCKS-Obamacare and Apple boost Wall Street. Ericsson and Apple sign patent deal, settle litigation. Ericsson and Apple sign patent license agreement, settle litigation. BRIEF-Ericsson and Apple sign global patent license agreement, settle litigation. Apple settles patent dispute"
3277,20151223,Apple hits out at British plans to extend online surveillance. Apple hits out at British plans to extend online surveillance. Apple criticises British plans to extend online surveillance
3278,20151224,Apple allows long-term shareholders to nominate board members. Apple allows long-term shareholders to nominate board members. Apple allows long-term shareholders to nominate board members
3279,20151225,Apple asks court to make Samsung pay $180 million more in patent dispute. Apple asks court to make Samsung pay $180 mln more in patent dispute. Apple asks court to make Samsung pay $180 million more in patent dispute. Apple asks court to make Samsung pay $180 mln more in patent dispute
3280,20151226,
3281,20151227,
3282,20151228,
3283,20151229,"US STOCKS SNAPSHOT-Oil, Apple pull Wall St lower. Apple drags on S&P;, Nasdaq"
3284,20151230,"LG Display, Samsung Display to supply OLED screens to Apple iPhones-report. Apple and Amazon deliver rally on Wall Street"
3285,20160101,"Using The Force? No, it's an Apple Watch flying this drone. Apple to pay Italy 318 million euros, sign tax deal: source. Apple shares to close year with worst performance since 2008. Apple shares to close year with worst performance since 2008. Using The Force? No, it's an Apple Watch flying this drone"
3286,20160102,
3287,20160103,
3288,20160104,
3289,20160105,Apple shares off but weather U.S. market selloff
3290,20160106,"Apple expected to cut iPhone 6S, 6S Plus production: Nikkei. Samsung urges U.S. court to overturn $120 mln patent verdict for Apple. Samsung urges U.S. court to overturn $120 million patent verdict for Apple. Samsung urges U.S. court to overturn $120 mln patent verdict for Apple. Apple expected to cut iPhone 6S, 6S Plus production - Nikkei. US STOCKS-Wall St lower as investors turn cautious; Apple drags. Ireland says EU tax decision on Apple likely after elections. Ireland says EU tax decision on Apple likely after elections"
3291,20160107,Apple paid CEO Tim Cook $10.3 million in 2015. Apple paid CEO Tim Cook $10.3 million in 2015. Apple paid CEO Tim Cook $10.3 million in 2015. Apple paid CEO Tim Cook $10.3 mln in 2015. Apple shares drop below $100 for first time since August. Top Apple supplier plans rare holiday as output fears rattle investors. Top Apple supplier plans rare holiday as output fears rattle investors. UPDATE 7-Top Apple supplier plans rare holiday as output fears rattle investors. Apple reports over $1.1 billion in App Store sales in holiday season. Apple reports over $1.1 bln in App Store sales in holiday season
3292,20160108,Apple suppliers cut revenue estimates amid iPhone shipment fears. Analysts hold high hopes for Apple even as stock dives. Apple buys artificial intelligence startup Emotient: WSJ. Apple buys artificial intelligence startup Emotient- WSJ
3293,20160109,"Apple registers automobile domain names, including ""apple.car"". Apple registers automobile domain names, including ""apple.car"". Apple invalidates Wi-Lan wireless patent at U.S. appeals court. Wall St. bets on Apple bounceback despite iPhone shipment worries. Major Apple supplier Hon Hai of Taiwan saw December sales slump 20 percent. UPDATE 1-Major Apple supplier Hon Hai of Taiwan saw Dec sales slump 20 pct. Major Apple supplier Hon Hai of Taiwan posts 20 pct slump in Dec sales. Breakingviews: Apple turnover"
3294,20160110,
3295,20160111,
3296,20160112,
3297,20160113,
3298,20160114,
3299,20160115,Apple supplier TSMC raises capex at least 10 percent partly on smartphone growth
3300,20160116,Apple to start charging for iTunes Radio. Apple to start charging for iTunes Radio. Growth funds dumping Apple stock as iPhone sales seen sagging; value-managers moving in. Growth funds dumping Apple stock as iPhone sales seen sagging; value-managers moving in
3301,20160117,
3302,20160118,
3303,20160119,Apple European headquarters briefly evacuated by police . Apple European headquarters evacuated over security alert
3304,20160120,"Apple makes progress on gender, racial diversity. Apple makes progress on gender, racial diversity. Apple linked to child labor: report"
3305,20160121,Apple seeks nod to open India stores amid concerns of slowing sales growth. Apple seeks nod to open India stores amid concerns of slowing sales growth
3306,20160122,Apple to open app development centre in southern Italy
3307,20160123,Fewer orders at Apple suppliers could signal first iPhone sales decline  . Ads put Alphabet within spitting range of Apple. Google paid Apple $1 bln in '14 to keep search bar on iPhone-Bbg. Fewer orders at Apple suppliers could signal first iPhone sales decline. Apple suppliers' outlook hints at sour future
3308,20160124,
3309,20160125,"Taiwan stocks rise; Largan, TSMC up after Apple gains. RPT-Fewer orders at Apple suppliers could signal first iPhone sales decline"
3310,20160126,
3311,20160127,"Factbox: Tim Cook comments on Apple prospects in China over the last year. Apple sees first sales dip in more than a decade as super-growth era falters. Apple iPhone sales weaker than expected. With China weakening, Apple turns to India. Taiwan stocks rise; Apple suppliers up despite company's results. Apple may be in for model-cycle purgatory. Apple iPhone sales weaker than expected. Apple sells fewer iPhones than expected in latest quarter. Apple set for slowest ever iPhone sales growth. Apple plans to offer subscription content through News app. Apple plans to offer subscription content through News app. Apple options busy as traders pick sides ahead of results. Apple options busy as traders pick sides ahead of results. China's fickle fake stores cool on Apple - for now. Stocks rally; Apple iPhone miss"
3312,20160128,"Apple shares fall most in two years in wake of earnings report. Apple shares fall most in two years in wake of earnings report. Apple sees first sales dip in more than a decade as super-growth era falters. With China weakening, Apple turns to India. With China weakening, Apple turns to India. US STOCKS SNAPSHOT-Wall St opens lower as oil, Apple drag. US STOCKS-Indexes set to fall on oil slide, Apple results. ARM and rival European chipmaker stocks fall on wary Apple outlook. Apple shares seen staying muted until iPhone 7 rings in growth. US STOCKS-Futures lower as oil retreats again; Apple disappoints. UPDATE 1-With China weakening, Apple turns to India. European chipmaker stocks fall after Apple forecasts lower revenues. Breakingviews: Apple peeled. Apple eyes India as iPhone sales stall"
3313,20160129,"Wells Fargo, BofA look to integrate Apple Pay into ATMs: TechCrunch. UPDATE 1-Wells Fargo, BofA look to integrate Apple Pay into ATMs -TechCrunch. Wells Fargo, BofA look to integrate Apple Pay into ATMs - TechCrunch. Google wants Orrick sanctioned for disclosing Android profits, Apple payments. Apple to voluntarily recall some AC wall plug adaptors. Apple to voluntarily recall some AC wall plug adaptors"
3314,20160130,"Apple building secret team to work on virtual reality: FT. Apple building secret team to work on virtual reality - FT. Facebook, Twitter and Apple"
3315,20160131,
3316,20160201,
3317,20160202,"Alphabet passes Apple to become most valuable traded U.S. company. UPDATE 3-Alphabet profit sends shares up; overtakes Apple in value. RPT-UPDATE 4-Alphabet passes Apple to become most valuable traded US company. Alphabet passes Apple to become most valuable traded U.S. company. Facebook, Twitter and Apple. Alphabet to overtake Apple in market cap"
3318,20160203,Alphabet overtakes Apple in market value - for now. Alphabet profit sends shares up; overtakes Apple in value. Alphabet overtakes Apple in market value - for now. Breakingviews: Alphabet overtakes Apple
3319,20160204,Apple ordered to pay $625 mln in patent dispute with VirnetX. Apple ordered to pay $625 mln in patent dispute with VirnetX. Apple ordered to pay $625 million in patent dispute with VirnetX. Apple ordered to pay $625 mln in patent dispute with VirnetX
3320,20160205,Apple fights to limit damages after $625 mln VirnetX verdict
3321,20160206,
3322,20160207,
3323,20160208,
3324,20160209,"Japan Display says will swing to January-March op loss as Apple orders sag. BUZZ-Imagination Tech: CEO quits, Apple supplier warns on profit"
3325,20160210,
3326,20160211,
3327,20160212,
3328,20160213,"Apple to launch new iPhone, iPad in March: 9to5mac. Apple to launch new iPhone, iPad in March - 9to5mac"
3329,20160214,
3330,20160215,
3331,20160216,
3332,20160217,"Apple ordered to aid FBI in breach of San Bernardino shooter's phone. Apple ordered to aid FBI in breach of San Bernardino shooter's phone. U.S. judge instructs Apple to break into phone of San Bernardino shooter. Icahn, Einhorn's Greenlight slash Apple stakes amid fourth-quarter share decline. UPDATE 1-Icahn, Einhorn's Greenlight slash Apple stakes amid Q4 share decline. Hedge funds trimmed Apple stakes during 4th-qtr share decline. Apple Pay to go live in China on Feb 18. China's ICBC says will start accepting Apple Pay on Feb 18"
3333,20160218,"Apple CEO opposes court order to help FBI unlock iPhone. Republicans chide Apple over order on shooter's phone. Privacy vs security at heart of Apple phone decrypt order. UPDATE 5-Privacy vs security at heart of Apple phone decrypt order. Factbox: What Apple and the U.S. government are fighting over . Apple Pay takes on China's internet kings in mobile payments. U.S. Republicans chide Apple over order on shooter's phone. UPDATE 1-U.S. Republicans chide Apple over order on shooter's phone. CORRECTED-Trump, Rubio chide Apple over order on shooter's phone. U.S. appeals court upholds Apple e-book settlement. U.S. appeals court upholds Apple e-book settlement. UPDATE 3-U.S. appeals court upholds Apple e-book settlement. Apple issues $1.5 billion in green bonds in first sale. Apple issues $1.5 bln in green bonds in first sale. DOJ is asking Apple for access to one device: White House. U.S. DOJ is asking Apple for access to one device: White House. Uncle Samâs iPhone security order pure Apple sauce. Apple phone ruling reignites privacy vs law enforcement debate. Twitter users back Apple in fight with U.S. over iPhone access. US appeals court upholds Apple e-book settlement. Apple opposes order to help unlock California shooter's phone. Apple opposes order to help unlock California shooter's phone. Kasich: 'FBI request to Apple not government overreach'. White House: U.S. asking Apple for access to a single device only. Breakingviews: Apple vs. Big Brother. Apple rejects court order. Apple opposes order to help FBI unlock iPhone. Apple opposes court order to unlock iPhone"
3334,20160219,"Facebook, Twitter support Apple on encryption dispute with FBI. Key U.S. lawmaker suggests openness to encryption legislation after Apple order. Facebook, Twitter support Apple on encryption dispute with FBI. Apple likely to invoke free-speech rights in encryption fight. UPDATE 3-Key U.S. lawmaker suggests openness to encryption legislation after Apple order. Key US lawmaker suggests openness to encryption legislation after Apple order. Privacy versus security at heart of Apple phone decrypt order. Key US lawmaker suggests openness to encryption legislation after Apple order. Apple Pay takes on China's internet kings in mobile payments. Twitter users back Apple in fight with U.S. over iPhone access. Republicans chide Apple over order on shooter's phone. Privacy vs security at heart of Apple phone court order. Apple has three ways to challenge Washington. Can Apple Pay sell in China?. Apple Pay takes on China's tech titans"
